Name,Owner,Address,Latitude,Longitude,Year
Swan,Beck John,78 Brunswick Street Blackwall London ,51.5073509,-0.1277583,1839
Swan,Graves Richard,52 Skinner Street Snowhill London ,51.5073509,-0.1277583,1839
Swan,Spencer William,Kensington Gravel Pits  London ,51.5073509,-0.1277583,1839
Swan and Sugar Loaf,Dyke Thomas,Hickmans Folly  London ,51.5073509,-0.1277583,1839
Three Jolly Butchers,Storey Jon,Princes Row Newport Market London ,51.5073509,-0.1277583,1839
Three Kings,Cross Hy,9 Orange Street Bloomsbury London ,51.5073509,-0.1277583,1839
Tippling Philosopher,Foot Martha,39 Liquorpond Street  London ,51.5073509,-0.1277583,1839
Tower Shades. Maccaw William,512 Great Tower Street,  London ,51.5073509,-0.1277583,1839
Turk & Slave,Brown Jas,Brick Lane Spitalfields London ,51.5073509,-0.1277583,1839
Turks Head,Shenton Wm,Halfway House Old Kent London ,51.5073509,-0.1277583,1839
Two Brewers,Craft William,83 Brick Lane Spitalfields London ,51.5073509,-0.1277583,1839
White Dog,Nettleship Martha,Widegate Street Bishopsgate Street London ,51.5073509,-0.1277583,1839
White Hart,Burgess Mary,8 park Street Borough Market London ,51.5073509,-0.1277583,1839
White Hart,Johnson Jos,14 Princes Row Newport Market London ,51.5073509,-0.1277583,1839
White Hart,Lubbock Thomas,1 Butcherhall Lane  London ,51.5073509,-0.1277583,1839
White Hart,Poole Thomas,49 Clements Lane Picket Street London ,51.5073509,-0.1277583,1839
White Hart,Saker James,30 Liquorpond Street  London ,51.5073509,-0.1277583,1839
White Horse,Morgan John,9 Moor lane Cripplegate London ,51.5073509,-0.1277583,1839
White Horse,Saunders Thos,Kings Head yard Lincoln Inn London ,51.5073509,-0.1277583,1839
White Lion,Wastell William,37 Fashion Street Spitalfields London ,51.5073509,-0.1277583,1839
White Swan,Cottrell William,Keate Street Spitalfields London ,51.5073509,-0.1277583,1839
William IV,Brown Wm Hy,33 Margaret Street Spitalfields London ,51.5073509,-0.1277583,1839
William IV,Hanley James,12 Ship Yard Temple Bar London ,51.5073509,-0.1277583,1839
William IV,Louden David,Beauchamp Street Brooks Market London ,51.5073509,-0.1277583,1839
Bell,Devildar John,18 Cecil Court  London ,51.5107882,-0.1277295,1839
Salutation,Hamnett James,6 Barton Street Westminster London ,51.4972588,-0.1277243,1839
Portland Arms,Hobbs James,54 Great Marylebone Street  London ,51.4977774,-0.1276805,1839
Nags Head,Cross M,31 New Compton Street  London ,51.5150462,-0.1276303,1839
Harp,Grant Richard,Harp Lane Tower Street London ,51.51312,-0.127595,1839
Ship,Edwards George,11 Little Tower Street City London ,51.51312,-0.127595,1839
Sun and Anchor,Taylor William,St Dunstans Hill Tower Street London ,51.51312,-0.127595,1839
Three Kingdoms,Colverd Jos,7 Harp Lane Tower Street London ,51.51312,-0.127595,1839
Grapes,Steers David,5 Upper St Martins Lane  London ,51.5124335,-0.1275841,1839
Globe,Haslett Henry,58 New Compton Street  London ,51.5154089,-0.1274929,1839
Kentish Arms,Nicholls George,9 Mabledon Place  London ,51.5278584,-0.1274214,1839
Feathers,Boxwell Chas,8 St Martins Street Leicester Square London ,51.5121331,-0.1272461,1839
Coach & Horses,Glover William,90 St Martins lane  London ,51.5109196,-0.1272281,1839
Marlborough Arms,Roberts Henry John,College Street Chelsea London ,51.4976548,-0.1271974,1839
Red House,Taylor Jas,College Street Chelsea London ,51.4976548,-0.1271974,1839
Elephant & Castle,Spence Henry,17 Great Peter Street Westminster London ,51.4969317,-0.1271916,1839
Star & Garter,Elliott James,19 Great Peter Street  London ,51.4969317,-0.1271915,1839
Spencers Arms,Hunt Henry,62 Monmouth Street  London ,51.5132118,-0.1271044,1839
Cart and Horse,Gardner John,18 Upper St. Martins lane  London ,51.5123298,-0.1270927,1839
Duke of York,Ridler Richard,13 Great Marylebone Street  London ,51.4976215,-0.1270892,1839
George,Smith Thomas,58 Monmouth Street  London ,51.5133167,-0.1270843,1839
Blue Posts,Bell George,75 Monmouth street  London ,51.5129547,-0.1270589,1839
Feathers,Sparks Robert,59 King Street Seven Dials London ,51.513869,-0.1270094,1839
Marquess of Granby,Howell John,19 West Street Seven Dials London ,51.513869,-0.1270094,1839
Two Spies,Morris William,47 King Street Seven Dials London ,51.513869,-0.1270094,1839
Phoenix,Chambers Thomas,12 Stacey Street Seven Dials London ,51.5138597,-0.1269849,1839
Black Horse,Roodhouse Charlotte,11 Queen Street Seven Dials London ,51.5138597,-0.1269849,1839
Duke of Newcastle,Meagle Robert,34 Little Earl Street Seven Dials London ,51.5138597,-0.1269849,1839
Fountain,Dempsey John,King Street Seven Dials London ,51.5138597,-0.1269849,1839
Fountain,Denker John,King Street Seven Dials London ,51.5138597,-0.1269849,1839
Grapes,Andrew Thos,29 Tower Street Seven Dials London ,51.5138597,-0.1269849,1839
Grapes,Jones Thomas,1 Great earl Street Seven Dials London ,51.5138597,-0.1269849,1839
Horse and Groom,Midlam John,King Street Seven Dials London ,51.5138597,-0.1269849,1839
Kings Arms,Balk Edwin,1 Moor Street Seven Dials London ,51.5138597,-0.1269849,1839
Rose & Three Tuns,Richardson Richard,14 Little Earl Street Seven Dials London ,51.5138597,-0.1269849,1839
Royal Oak,Higgs John,24 Great Earl street Seven Dials London ,51.5138597,-0.1269849,1839
White Hart,Crisp Nathaniel,Great Whitelion Street Seven Dials London ,51.5138597,-0.1269849,1839
Falcon & Cross Keys,Robinson Charles,39 Great Russell Street  London ,51.5178053,-0.1269696,1839
Sutherland Arms,Flagg Henry,6 Great Mays Buildings St Martins Lane London ,51.5107378,-0.1269631,1839
Mitre,Sydserff John,68 St Martins Lane  London ,51.5115206,-0.1269467,1839
Star & Garter,Mackie Thomas,33 St Martins Lane  London ,51.5101022,-0.1269234,1839
Two Angels and Crown,Evans James,10 Upper Street St Martins Lane London ,51.512656,-0.1269116,1839
Bull,Lambert Samuel,8 Little College street  London ,51.4970762,-0.1268911,1839
Bulls Head,Pullen Mary,20 St. Martins lane  London ,51.5099884,-0.126887,1839
Angel and Corner Pin,Wilson David,58 St Martins lane  London ,51.5109995,-0.1268867,1839
Kings Head,Rich Solomon,2 Monmouth Street  London ,51.5147641,-0.1268774,1839
Dukes Head,Tucker Thomas,37 St Martin Street  London ,51.5100538,-0.1267938,1839
Green Man and French Horn,Appleyard William,54 St Martins Lane  London ,51.5108422,-0.1267565,1839
Golden Cross,Kerford Thoms,4 Cross Lane Long acre London ,51.5119868,-0.1266488,1839
Red Lion,Assinder Rd,5 Cross Lane Long acre London ,51.5120059,-0.1265952,1839
Sun,Clark James,7 Long acre  London ,51.5120455,-0.1264921,1839
Golden Cross Tap,Clewett Felix,3 Duncannon Street  London ,51.5085869,-0.1263761,1839
Black Boy & Apple Tree,Sinclair Joseph,49 St Martins Lane  London ,51.5104836,-0.1263109,1839
Grapes,Williams Samuel,60 Castle Street east Oxford Street London ,51.5170052,-0.1263052,1839
Hertford Arms,Porter Sarah,Park Street Oxford Street London ,51.5170052,-0.1263052,1839
White Horse,Hopkins Jas,21 Castle Street East Oxford Street London ,51.5170052,-0.1263052,1839
White Horse,Jackson Francis,17 Shorts Gardens  London ,51.5142644,-0.1262624,1839
Sheridan Knowles,Thompson Philip,12 Brydges Street Covent Garden London ,51.5097324,-0.1262494,1839
Sir John Falstaff,Milner Henry,15 Brydges Stret Covent Garden London ,51.5097324,-0.1262494,1839
Sutling house,McGregor Bruce,Whitehall  London ,51.5045641,-0.126229,1839
Coach Makers Arms,Wilburn William,12 Rose Street Covent Garden London ,51.5121018,-0.1261625,1839
Lamb,Smith John,Rose Street Covent Garden London ,51.5117838,-0.1260217,1839
Rose & Crown,Miller Henry,Rose Street Soho London ,51.5117838,-0.1260217,1839
Grapes,Warner Rebecca,4 Rose Street Covent Garden London ,51.5116855,-0.1260092,1839
Bird in Hand,Mills Richard,17 Long acre  London ,51.5121413,-0.1259451,1839
St George,Gibson Joseph,Belgrave New Road Chelsea London ,51.5111294,-0.1258751,1839
Horse Shoe and Magpie,Painter William,21 Bridge Street Westminster London ,51.5010329,-0.1258584,1839
Red Lion,Macintosh Alphonso,13 Bridge Street Lambeth London ,51.5010329,-0.1258584,1839
Cock & Bottle,Allen G H,21 Bedfordbury  London ,51.5108601,-0.1258267,1839
Horse and Groom,Wood John Ray,31 Bedfordbury  London ,51.5108129,-0.1257762,1839
Lemon Tree,Carter Elizabeth,4 Bedfordbury  London ,51.5100107,-0.1257055,1839
General Eliott,Hearside John,1 Bedfordbury  London ,51.5098566,-0.1256395,1839
Black Horse,Downing Samuel,10 Bedfordbury  London ,51.509916,-0.1255701,1839
Northumberland Arms,Cliff Jas,18 Northumberland Street Strand London ,51.5073005,-0.1253861,1839
Old Heath Cock,Hyatt N,414 Strand  London ,51.5086752,-0.1253834,1839
Dukes Head,Scarnell Benjamin,56 Museum Street  London ,51.5175404,-0.1253556,1839
Robin Hood,Bone Thomas,9 Millbank Street  London ,51.494757,-0.125313,1839
Brewers Arms,Blackburn Thomas,28 Millbank street Westminster London ,51.4925465,-0.1253015,1839
White Hart,Barker John,6 Millbank Street Westminster London ,51.4954461,-0.1252777,1839
Norfolk Arms,Glass Philip,28 Leigh Street  London ,51.5265328,-0.1252205,1839
Brown Bear,Faulkner Jas.,Union wharf Millbank street London ,51.492762,-0.1252033,1839
Grosvenor Arms,Davis Richard,Kensington Place Millbank London ,51.492762,-0.1252033,1839
Ship,Chandler Thomas,Millbank Row Westminster London ,51.492762,-0.1252033,1839
Crown,Snowball William,119 Long acre  London ,51.5128143,-0.1251312,1839
Windsor Castle,Hunter John,27 Long Acre  London ,51.5125616,-0.1250564,1839
Hope,Salisbury Catherine Hocker,2 Wilmot Street Russell Square London ,51.5221641,-0.1249923,1839
Wheat Sheaf,Harding Joseph,37 Kenton Street  London ,51.5254856,-0.1247594,1839
Two Brewers,Vollum Harry,George Street Bloomsbury London ,51.517436,-0.124712,1839
Dolphin,Turk Richard N,Hungerford wharf  London ,51.5504741,-0.1246977,1839
Blue Boar’s Head,Eastgate Michael,34 King street Westminster London ,51.5117358,-0.1246907,1839
Bricklayers Arms,Powell & Placket,34 King street Golden square London ,51.5117358,-0.1246907,1839
Turks Head,Flogg Benjamin,35 King Street Holborn London ,51.5117969,-0.1245863,1839
Constitution,Shaw Hannah,32 Bedford Street Covent Garden London ,51.5110776,-0.1244931,1839
Bridge House,Allen Ths.,3 Vauxhall bridge foot  London ,51.4866185,-0.12448,1839
Old Coachmakers Arms,Wallace Jno Wm,Long acre  London ,51.5130347,-0.1244779,1839
Red Lion,Huggonson Edw,19 Charles Street Long acre London ,51.5130347,-0.1244779,1839
Cross Keys,Cocks James,6 Belton Street Long acre London ,51.5130347,-0.1244779,1839
Guy Earl of Warwick,Mortimer William,21 Belton Street Long acre London ,51.5130347,-0.1244779,1839
Kings Arms,Mattey John,19 Castle Street Long acre London ,51.5130347,-0.1244779,1839
Lukes Head,Bardill Chas,Mercer Street Long acre London ,51.5130347,-0.1244779,1839
Mercers Arms,Lucas William,17 Mercer Street Long acre London ,51.5130347,-0.1244779,1839
Rising Sun,Firman M A,1 Castle Street Long acre London ,51.5130347,-0.1244779,1839
Ship,Pegler Samuel,14 Phoenix Alley Long acre London ,51.5130347,-0.1244779,1839
White Horse,Parker William,8 Castle street Long Acre London ,51.5130347,-0.1244779,1839
Blue Anchor,Greenland james,114 Long acre  London ,51.5130573,-0.1244644,1839
Marquess Cornwallis,Dale Edward,1 Marchmont Street  London ,51.5236284,-0.1243478,1839
Green Dragon,Findley Edward,38 King Street Golden Square London ,51.5119002,-0.1243427,1839
Green Dragon,Price James,3 Villiers Street Strand London ,51.5082791,-0.1243025,1839
Thirteen Cantons,Lee Hugh,9 King Street Soho London ,51.5115854,-0.1243005,1839
Kings Arms,Toy William,9 King Street Camden Town London ,51.5115854,-0.1243005,1839
Tavistock Arms,Hodgson James,22 Great Russell Street Bloomsbury London ,51.519205,-0.124262,1839
British Museum,Castle John,50 Great Russell street Bloomsbury London ,51.519205,-0.124262,1839
George IV,White James 19 Broad Street,Bloomsbury  London ,51.519205,-0.124262,1839
Marquess of Granby,Wild Henry,10 Drury Lane  London ,51.5156785,-0.1241991,1839
Cheshire Cheese,Skearsley Eliz,10 Cross Court Drury lane London ,51.5156785,-0.1241991,1839
Red Lion,Hodges Philip,53 Bridge Road Lambeth London ,51.4821881,-0.1241813,1839
White Hart,Minchin William,191 Drury Lane  London ,51.5161421,-0.1240769,1839
Three Compasses,Jacquet Martha,7 Whitehart Street Drury Lane London ,51.516146,-0.1240727,1839
Sun and Apple Tree,Russell batchelor,32 Whitehart Street Drury Lane London ,51.516146,-0.1240727,1839
White Hart,Worby John,2 Whitehart Street Drury Lane London ,51.516146,-0.1240727,1839
Boot,Speedy Henry,117 Cromer street  London ,51.5274882,-0.1240651,1839
Essex Serpent,Turpin William,6 King Street Covent garden London ,51.5116933,-0.1240399,1839
Old Essex Serpent,Turpin William,6 King Street Covent Garden London ,51.5116933,-0.1240399,1839
Three Compasses,Hunt Edward,1 King Street Argyle Place London ,51.5294625,-0.1240029,1839
Hicks Coffee House,Bracy James,55 King Street Soho London ,51.511867,-0.1239838,1839
Marquess of Granbys Head,Williams Ann,8 Villiers Street Strand London ,51.5080961,-0.1239831,1839
Two Brewers,Ewence Wm,15 New Park Street Borough London ,51.4492473,-0.1239805,1839
Hungerford Arms,Polden William,19 Villiers Street Strand London ,51.5081045,-0.1239424,1839
White Horse,Garland George,103 Long Acre  London ,51.5134054,-0.1238636,1839
Princes Head,Weaver George,2 Buckingham Street Strand London ,51.508594,-0.1238477,1839
Griffin,Todman Henry,30 Villiers Street Strand London ,51.5080314,-0.1238148,1839
Keans Head,Stocker Hebry,3 Cross Court Drury Lane London ,51.5157809,-0.1238148,1839
Sugar Loaf,Henry William,8 king Street Drury Lane London ,51.5157809,-0.1238148,1839
Argyle Arms,Crux Richard,18 Argyle Street  London ,51.5292244,-0.1238042,1839
Sir John Barleycorn,Hutchings P,16 Drury Lane  London ,51.5156226,-0.1237629,1839
Green Man,Bedford samuel,45 Bedford Street Strand London ,51.5101577,-0.1237336,1839
Green Man,Gorton James,45 Bedford Street Covent Garden London ,51.5101577,-0.1237336,1839
Harp,OBrian Nicholas,32 George Street Bloomsbury London ,51.5178387,-0.1236966,1839
George,Man Emily,2 George Court Strand London ,51.5090735,-0.1236314,1839
City Arms,Mennons Henry,15 Hunter Street Borough London ,51.5258599,-0.1235622,1839
George & Dragon,Hersey James,91 Long acre  London ,51.5136674,-0.1234929,1839
New Coach Makers Arms,Longhurst Henry,96 Long acre  London ,51.5136734,-0.1234879,1839
Union,Dennison John Andrew,36 Henrietta Street Covent Garden London ,51.511231,-0.123461,1839
Cyder Cellar,Rhodes William,22 Maiden Lane Covent Garden London ,51.510276,-0.1234351,1839
Cider Cellar,Rhode William,22 Maiden Lane Covent Garden London ,51.510276,-0.1234351,1839
Great Mogul,Cook Henry,176 Drury Lane  London ,51.5156243,-0.1234003,1839
Flying Horse,Bush George,Lambeth Street  London ,51.4945796,-0.1233575,1839
Flying Horse,Clarke John Batt,Lambeth Street  London ,51.4945796,-0.1233575,1839
Hunters Arms,Oliver Thomas,11 Compton Street Hunter Street London ,51.5254281,-0.1233376,1839
Carpenters Arms,Way George,Covent garden  London ,51.5117321,-0.1232697,1839
White Horse,Noy Isaac,Covent Garden  London ,51.5117321,-0.1232697,1839
Kings Head,Walkley William,4 James Street Westminster London ,51.5126316,-0.1232679,1839
Albion,Carter George,Maiden lane Kings Cross London ,51.5106625,-0.1232665,1839
Kings Head,Waltho Thos,2 James Street Covent Garden London ,51.5125337,-0.1232336,1839
Sun,Tummon John,21 Drury Lane  London ,51.515247,-0.123224,1839
Britannia,Belshaw George,33 James street Covent garden London ,51.5123198,-0.1232214,1839
Red Lion & Still,Cockhead Richard,172 Drury Lane  London ,51.5153878,-0.123187,1839
Kemble Tavern,Hill Adam,62 Long acre  London ,51.5137024,-0.1231845,1839
Thatched House,Penn George,419 Strand  London ,51.5097978,-0.1231773,1839
Three Tuns,Rogers John,146 High Holborn  London ,51.5171329,-0.1230808,1839
Peacock,Morgan Benjamin,13 Maiden Lane Covent Garden London ,51.5106506,-0.1230778,1839
Bricklayers Arms,Cheater John,31 North street Marylebone London ,51.5484726,-0.1230241,1839
Prince of Wales,Clary William,7 North Street Pentonville London ,51.5486867,-0.1229191,1839
Elephant & Castle,Baker Jas,1 South Lambeth  London ,51.4767526,-0.1229004,1839
Ship,Drake Caroline,12 Arcade Hungerford Market London ,51.5520188,-0.1228844,1839
Fox,Oliver Mary,Southampton Court Russel Square London ,51.520718,-0.1228817,1839
Wheat Sheaf,Roles Joseph,13 South Lambeth  London ,51.4845534,-0.1228551,1839
Hampshire Hog,Salter Thomas,410 Strand  London ,51.5101116,-0.1227983,1839
Bedford Head,Givens Sarah,41 Maiden Lane Covent Garden London ,51.5109993,-0.1227585,1839
Garricks Head,Birks Henry,26 Bow Street  London ,51.5136264,-0.1227136,1839
Sun,George John,66 Long acre  London ,51.5140185,-0.1226734,1839
Horse and Groom,Newhouse Thomas,4 Maiden Lane Covent Garden London ,51.5108885,-0.1226263,1839
Prince of Brunswick,Hambrook George,1 Brunswick Terrace Pentonville London ,51.5242077,-0.1226079,1839
Freemasons Arms,Pinnell Rd,81 Long acre  London ,51.5143784,-0.1225466,1839
Queens Head,Atkins Mary,405 Strand  London ,51.5102768,-0.1225044,1839
Marlborough Head,Wilson Richard,36 Drury Lane  London ,51.5147235,-0.1224696,1839
Marquess Cornwallis,Wilson Richard,36 Drury Lane  London ,51.5147235,-0.1224696,1839
Rose,Lloyd John,51 Bridge Row Lambeth London ,51.4855884,-0.1224108,1839
White Bear,Ashmore Elizabeth,26 Lambeth Street  London ,51.4841121,-0.1223987,1839
White Swan,Malkin Geo,19 Ruffords Buildings Islington London ,51.5392114,-0.1223782,1839
Marquess of Wellesley,Delahay Thos,89 Cromer Street  London ,51.5278085,-0.1223127,1839
Swan,Curtis John,Upper Southampton Street  London ,51.5198993,-0.1222001,1839
Bricklayers Arms,Hancock Wm.,Southampton street Camberwell London ,51.5110673,-0.122183,1839
Rosemary Branch,Smith James,Southampton Street Camberwell London ,51.5110673,-0.122183,1839
Guildford Arms,Hart Thos,83 Guildford Street  London ,51.5230465,-0.1221004,1839
